industria,nps,razones,crdito | hacer | dinero,ms | intereses | inters,colas | ir | evito,problema | comision | accesible,sistema | retirar | agentes,otros,sent_neg,sent_neutral,sent_pos,joy,sadness,anger,surprise,disgust,fear,others,hateful,targeted,aggressive
banca,NEUTRAL,algunas personas no saben usar el bim se demoran mucho en atender,0,0,0,0,1,0,0.9981714487075806,0.00159180979244411,0.0002366172120673582,0.0016814699629321694,0.022291149944067,0.03207695484161377,0.0076066586188972,0.013443725183606148,0.014308806508779526,0.9085911512374878,0.11981592327356339,0.005023866426199675,0.04284954443573952
banca,PROMOTOR,es rapido es ahorro de tiempo y sin salir de casa,0,0,1,0,0,0,0.0011102106655016541,0.07106214016675949,0.9278277158737183,0.6346628665924072,0.0032621603459119797,0.002744225785136223,0.011540881358087063,0.002783427247777581,0.002158678835257888,0.34284770488739014,0.04955119267106056,0.015223367139697075,0.021627245470881462
banca,DETRACTOR,por que he tenido inconvenientes desde el principio desde el inicio con el bim. cuando hacen la recarga por el bcp al bim demora de 15 a 20 minutos y otros bancos demora mas. por otra parte el bim pide cambiar la contrasea a cada rato y eso es muy incomodo.,1,1,0,0,1,0,0.9944431185722351,0.00524424621835351,0.00031256003421731293,0.004534966312348843,0.08136111497879028,0.1779441386461258,0.016692431643605232,0.05391202121973038,0.0754380077123642,0.5901172161102295,0.09027022868394852,0.014613095670938492,0.04445037618279457
banca,PROMOTOR,es rapido facil es ahorro de tiempo sin hacer colas,0,0,1,0,0,0,0.004040582571178675,0.3034675121307373,0.6924918293952942,0.2489868551492691,0.013055275194346905,0.010178905911743641,0.014382151886820793,0.008593200705945492,0.0069569554179906845,0.697846531867981,0.08768291026353836,0.01071235816925764,0.029070662334561348
banca,PROMOTOR,es rapido y es ahorro de teimpo,0,0,1,0,0,0,0.002177316462621093,0.9767171144485474,0.021105550229549408,0.16895966231822968,0.014240877702832222,0.005679361987859011,0.032530635595321655,0.007149871904402971,0.00894906371831894,0.7624905109405518,0.13321736454963684,0.04450655356049538,0.049892980605363846
banca,PROMOTOR,"por que es mas practico, te ahorra tiempo y es mas seguro.",0,0,1,0,0,0,0.0010488259140402079,0.03819499537348747,0.9607561826705933,0.4182482957839966,0.009322483092546463,0.0050164517015218735,0.01658865250647068,0.0050072744488716125,0.004789439495652914,0.5410273671150208,0.05510728433728218,0.016027463600039482,0.022816548123955727
banca,PROMOTOR,"por que es mas seguro, practico.",0,0,1,0,0,0,0.0014242901233956218,0.9585880637168884,0.039987675845623016,0.13997966051101685,0.018204879015684128,0.006546566262841225,0.01712772250175476,0.00686256168410182,0.005684691481292248,0.8055940270423889,0.14778903126716614,0.03255809098482132,0.03270745277404785
banca,PROMOTOR,por que a veces se va el sistema del bim y hay volver a estar ingresando de cero. por lo demas todo ok.,1,0,0,0,1,0,0.0056579443626105785,0.9925884008407593,0.001753603806719184,0.006128044333308935,0.015256018377840519,0.004523050505667925,0.006910786498337984,0.0032750777900218964,0.002879739971831441,0.9610272645950317,0.14584040641784668,0.008377422578632832,0.04028686136007309
banca,PROMOTOR,"por que es mas facil, bueno, satisfactorio. te evita hacer cola en el banco, y es mas seguro te evita el riesgo de robo.",1,0,1,0,0,0,0.0039713457226753235,0.1105453297495842,0.8854833841323853,0.4361479580402374,0.017115863040089607,0.010872871614992619,0.013913605362176895,0.008150286972522736,0.007535027805715799,0.5062644481658936,0.11304138600826263,0.011998596601188183,0.040049970149993896
banca,PROMOTOR,es rapido y evita las colas,0,0,1,0,0,0,0.012957444414496422,0.9358379244804382,0.05120463669300079,0.07522944360971451,0.02267458103597164,0.02286471426486969,0.02169766277074814,0.02297353185713291,0.02358725666999817,0.8109729290008545,0.3014880120754242,0.03308386728167534,0.1222909614443779
banca,PROMOTOR,"por que es muy bueno, rapido, seguro y te ahorra tiempo.",0,0,1,0,0,0,0.0003965314826928079,0.012155388481914997,0.9874480366706848,0.5110914707183838,0.005797619931399822,0.004061704967170954,0.009378897026181221,0.004714719019830227,0.00351351429708302,0.4614420235157013,0.03341253101825714,0.014749123714864254,0.018431100994348526
banca,PROMOTOR,por que es muy bueno pagar por el bim. es mas seguro y rapido.,0,1,0,0,0,0,0.0011256389552727342,0.026550354436039925,0.972324013710022,0.3768812119960785,0.008116080425679684,0.0031459557358175516,0.0137849235907197,0.0042605106718838215,0.003503312123939395,0.5903079509735107,0.12237422168254852,0.017021819949150085,0.03679344058036804
banca,NEUTRAL,"todo bien con el bim. pero en una ocasion una socia pago 250 soles y no llego al bim y fue problema, sucedio el ao pasado en enero del 2021. y eso fue incomodo.",0,0,0,1,0,0,0.9857616424560547,0.013891460373997688,0.00034691145992837846,0.008652699179947376,0.06928643584251404,0.04590440168976784,0.025392333045601845,0.024439562112092972,0.013747654855251312,0.812576949596405,0.1043424904346466,0.022484196349978447,0.04907708615064621
banca,PROMOTOR,es rapido practico seguro no se hacen colas y es ahorro de tiempo,0,0,1,0,0,0,0.0010733582312241197,0.08583390712738037,0.9130926728248596,0.38732632994651794,0.004881767556071281,0.004537476692348719,0.011216632090508938,0.0036879677791148424,0.0038329290691763163,0.5845168828964233,0.1144336462020874,0.009356376715004444,0.03902405500411987
banca,PROMOTOR,"por que es mas rapido, efectivo.",1,0,0,0,0,0,0.0038813529536128044,0.8436405062675476,0.15247803926467896,0.11703399568796158,0.010314705781638622,0.01030687429010868,0.02493784949183464,0.01005760207772255,0.006820007227361202,0.8205289244651794,0.21691392362117767,0.04144510626792908,0.04849599301815033
banca,PROMOTOR,es facil y se puede pagar otros servicios,0,0,1,0,0,0,0.00261149019934237,0.9827064275741577,0.014682076871395111,0.080916628241539,0.022155430167913437,0.008227004669606686,0.014749264344573021,0.007638974115252495,0.005977218970656395,0.8603354692459106,0.08359745889902115,0.009626266546547413,0.02861558459699154
banca,PROMOTOR,"por ques mas facil, rapido y practico.",0,0,1,1,0,0,0.013666652143001556,0.883976936340332,0.10235640406608582,0.40811872482299805,0.035594500601291656,0.012522983364760876,0.02317686192691326,0.009251647628843784,0.011870539747178555,0.49946466088294983,0.11370022594928741,0.023168396204710007,0.03557651862502098
banca,PROMOTOR,es rapido seguro no se hace colas,0,0,1,0,0,0,0.00192160508595407,0.9782943725585938,0.01978408545255661,0.06177452579140663,0.02017124742269516,0.02533777244389057,0.02825850434601307,0.0293541569262743,0.016976572573184967,0.8181272745132446,0.2117767632007599,0.02885514870285988,0.06926997005939484
banca,PROMOTOR,se paga sin hacer colas,0,0,1,0,0,0,0.009121804498136044,0.9359565377235413,0.054921675473451614,0.1011914536356926,0.02047608606517315,0.04758301004767418,0.032399967312812805,0.021118205040693283,0.00913209654390812,0.7680991888046265,0.06001165509223938,0.009863869287073612,0.028018401935696602
banca,PROMOTOR,"por que es mas practico, ya no haces cola. ademas hay agente cerca a mi domicilio y se ahorra tiempo.",0,0,1,0,0,0,0.000959019991569221,0.017520379275083542,0.9815205931663513,0.3046175241470337,0.00807882659137249,0.004743254743516445,0.011235696263611317,0.004782505799084902,0.0049908882938325405,0.6615514755249023,0.1687009632587433,0.017876561731100082,0.0547073557972908
banca,PROMOTOR,es rapido facil sin hacer colas y es ahorro de tiempo,0,0,1,0,0,0,0.0012151520932093263,0.03989589586853981,0.9588889479637146,0.5307471752166748,0.008851414546370506,0.006977630779147148,0.011106688529253006,0.0055496906861662865,0.0054608304053545,0.4313066899776459,0.09942793846130371,0.009250957518815994,0.03211349621415138
banca,NEUTRAL,"por que esta muy bien, te facilita el tiempo. es rapido y sencillo.",0,0,1,0,0,0,0.0005341783980838954,0.01911911368370056,0.9803466796875,0.41905587911605835,0.004577503073960543,0.002107915934175253,0.006358662620186806,0.002328983973711729,0.002105959691107273,0.5634650588035583,0.0748029574751854,0.019155677407979965,0.025963785126805305
banca,DETRACTOR,algunos agentes bcp no reciben los pagos y se paga en partes,0,0,0,0,1,0,0.969636082649231,0.029959585517644882,0.00040428846841678023,0.0027951369993388653,0.016810405999422073,0.005830320063978434,0.006910839583724737,0.003542831866070628,0.004251463338732719,0.9598590135574341,0.05097043886780739,0.00662453006953001,0.030585695058107376
banca,DETRACTOR,por que es tedioso estar recargando el bim ya que no todos los agente tienen para recaraga.,0,0,0,1,1,0,0.997654378414154,0.001998436637222767,0.000347157969372347,0.0035511015448719263,0.03251878544688225,0.0592513270676136,0.016912760213017464,0.015663865953683853,0.01848466321825981,0.8536175489425659,0.11665908992290497,0.012848595157265663,0.03011641837656498
banca,PROMOTOR,hasta ahora no he tenido problemas. facil y rapido.,0,0,0,0,1,0,0.0015073321992531419,0.2289624810218811,0.769530177116394,0.6605985164642334,0.009739229455590248,0.0022799232974648476,0.0192252229899168,0.003783858148381114,0.004833318293094635,0.2995399236679077,0.060911569744348526,0.008616704493761063,0.02151758037507534
banca,PROMOTOR,por que no he tenido ningun problema con los pagos.,0,0,0,0,1,0,0.004624044522643089,0.813320517539978,0.18205544352531433,0.03785770386457443,0.03235643357038498,0.053261809051036835,0.10599098354578018,0.03911800682544708,0.02462407760322094,0.7067910432815552,0.04638708755373955,0.008555001579225063,0.018395807594060898
banca,PROMOTOR,es rapido practico es ahorro de tiempo y no hay colas,0,0,1,0,0,0,0.0013907430693507195,0.20741930603981018,0.791189968585968,0.2578326165676117,0.00557166151702404,0.005419943016022444,0.016773317009210587,0.0046716551296412945,0.004653468728065491,0.7050774097442627,0.15399682521820068,0.018330711871385574,0.048594880849123
banca,PROMOTOR,"por que hasta el momento no he tenido problema alguno, es rapido y facil.",0,0,0,1,0,0,0.0009074874687939882,0.03900136053562164,0.9600911140441895,0.4719190001487732,0.004834600258618593,0.0018851662753149867,0.012121048755943775,0.002242044545710087,0.0027176723815500736,0.5042804479598999,0.046549201011657715,0.010306363925337791,0.018984749913215637
banca,DETRACTOR,"por que a veces se bloquea el bim, cada cierto tiempo y no se puede pagar.",0,0,0,1,1,0,0.9942339062690735,0.005453917197883129,0.00031215677154250443,0.0027113156393170357,0.06326550245285034,0.05591163784265518,0.022583484649658203,0.020854860544204712,0.020594706758856773,0.8140784502029419,0.06859585642814636,0.008731699548661709,0.019753500819206238
banca,DETRACTOR,a partir de las 6 pm no le permite pagar su credito,1,0,0,0,0,0,0.09852418303489685,0.8990067839622498,0.002469101920723915,0.003083444433286786,0.008610988035798073,0.0014369916170835495,0.004756172187626362,0.001350790960714221,0.002273374702781439,0.9784883260726929,0.0285981222987175,0.016004107892513275,0.01795431785285473
banca,NEUTRAL,por que a veces el sistema se bloque por momentos y no permite ingresar para poder pagar. por lo demas todo ok.,0,0,1,0,1,0,0.5343120694160461,0.4638516902923584,0.0018362825503572822,0.004585093352943659,0.030478589236736298,0.008116149343550205,0.005106122232973576,0.00448255892843008,0.0035613211803138256,0.9436702132225037,0.09329592436552048,0.01001461036503315,0.03204317018389702
banca,PROMOTOR,"por ques es mas facil, mas seguro. ademas te ahorras tiempo ya que tengo un agente cerca a mi casa.",0,0,1,0,0,0,0.003239271230995655,0.2399369776248932,0.7568237781524658,0.2028011977672577,0.009480036795139313,0.004969558212906122,0.013271372765302658,0.0051709567196667194,0.007684606593102217,0.7566222548484802,0.0972532257437706,0.01498369313776493,0.03313120827078819
banca,PROMOTOR,es rapido y es ahorro de tiempo,0,0,1,0,0,0,0.0023263709153980017,0.4400885999202728,0.5575851202011108,0.3794974088668823,0.008667866699397564,0.006802996154874563,0.017101295292377472,0.009222421795129776,0.006663110107183456,0.572044849395752,0.053463272750377655,0.020844880491495132,0.023666420951485634
banca,DETRACTOR,"por que he tenido problemas con el bim, me depositaron y nunca llego al bim como 3000 soles y a la fecha no me ah devuelto. por otra parte no se puede ver historail de los pagos.",0,1,0,0,0,0,0.9802543520927429,0.01940646395087242,0.00033925127354450524,0.004468995146453381,0.09629408270120621,0.10928179323673248,0.016069196164608,0.022425228729844093,0.019215134903788567,0.7322455048561096,0.046316515654325485,0.011720715090632439,0.02850061096251011
banca,PROMOTOR,se puede pagar en cualquier agente y no se hace colas,0,0,1,0,0,0,0.0047322846949100494,0.9807817935943604,0.01448599062860012,0.0327523835003376,0.013229016214609146,0.02270253375172615,0.02341766655445099,0.011753419414162636,0.01265217736363411,0.8834927082061768,0.10732773691415787,0.01116103120148182,0.053899314254522324
banca,PROMOTOR,"por que es mas rapido, facil y te ahorra tiempo.",0,0,1,0,0,0,0.0018414156511425972,0.039225030690431595,0.9589335918426514,0.4346019923686981,0.01683340221643448,0.009210020303726196,0.014837589114904404,0.00897966418415308,0.005899049341678619,0.509638249874115,0.0732124000787735,0.017222821712493896,0.027214299887418747
banca,PROMOTOR,es practico y facil de usar,0,0,1,0,1,0,0.0026060452219098806,0.7687585353851318,0.22863538563251495,0.14833562076091766,0.010629137977957726,0.006289348937571049,0.025686072185635567,0.006865165662020445,0.006213245447725058,0.7959813475608826,0.054556991904973984,0.012126915156841278,0.019832585006952286
banca,PROMOTOR,"por que es mas directo el pago, mas facil y rapido.",1,0,0,0,0,0,0.00558560062199831,0.2625272870063782,0.73188716173172,0.41608312726020813,0.009711729362607002,0.009758511558175087,0.014220613054931164,0.006826896220445633,0.0046088253147900105,0.5387903451919556,0.13551877439022064,0.021553371101617813,0.03693076968193054
banca,NEUTRAL,"por que ayuda bastante a pagar de manera mas rapida. aunque a veces el sistema del bim seva, el app se congela. por lo demas todo ok.",0,0,1,0,1,0,0.005319048650562763,0.7058079242706299,0.28887301683425903,0.05551297217607498,0.06578809767961502,0.009045695886015892,0.010558735579252243,0.008529610000550747,0.007307091727852821,0.8432577848434448,0.10715809464454651,0.017040587961673737,0.035875219851732254
banca,PROMOTOR,es rapido facil y es ahorro de teimpo,0,0,1,0,0,0,0.0035699792206287384,0.8148398399353027,0.1815902292728424,0.31702306866645813,0.01912151649594307,0.007185173220932484,0.03049139864742756,0.00782335177063942,0.009692752733826637,0.6086627840995789,0.1417110413312912,0.027633365243673325,0.047932278364896774
banca,DETRACTOR,"por que no todos los agentes del bcp te permiten hacer la recarga bim, ya que indican que no hay sistema o si te reciben solo es un monto ninimo. y eso es incomodo.",0,0,0,0,1,0,0.996792733669281,0.0029585424344986677,0.00024875401868484914,0.002514622174203396,0.040622323751449585,0.31604352593421936,0.013430548831820488,0.0708208829164505,0.03140284866094589,0.5251652598381042,0.12421496212482452,0.010361817665398121,0.04236125200986862
banca,PROMOTOR,"por que es mas rapido, mas facil y te ahorra tiempo.",0,0,1,0,0,0,0.0013963206438347697,0.02559567429125309,0.9730080366134644,0.5412506461143494,0.013366175815463066,0.007546269800513983,0.013724615797400475,0.007510737515985966,0.005033438093960285,0.4115680158138275,0.07701423764228821,0.018251517787575722,0.02807454578578472
banca,PROMOTOR,por que se puede pagar de manera mas rapido y facil.,0,0,0,0,1,0,0.0058713508769869804,0.6634601950645447,0.33066844940185547,0.06957895308732986,0.02058229222893715,0.007152384612709284,0.026153024286031723,0.007560470141470432,0.007495148107409477,0.861477792263031,0.0961996391415596,0.015045525506138802,0.02945791743695736
banca,PROMOTOR,"por que es menos cola, es eficiente, rapido y facil pode poder pagar.",0,0,1,0,0,0,0.003726464696228504,0.30132439732551575,0.694949209690094,0.3119136691093445,0.021160176023840904,0.01065833494067192,0.010890713892877102,0.007111454848200083,0.005995556712150574,0.632270097732544,0.22502611577510834,0.02334282174706459,0.05363930016756058
banca,PROMOTOR,por que es mas rapido y facil poder pagar.,0,0,1,0,0,0,0.07972274720668793,0.8802310228347778,0.040046267211437225,0.10555029660463333,0.05697536841034889,0.030912762507796288,0.027456482872366905,0.0215772558003664,0.011509395204484463,0.7460183501243591,0.1591082662343979,0.02356434054672718,0.04774785786867142
banca,PROMOTOR,pro que es mas facil y rapido.,1,0,0,0,0,0,0.015211222693324089,0.9401336908340454,0.04465512931346893,0.10016627609729767,0.0629286915063858,0.027554135769605637,0.029612358659505844,0.0246796365827322,0.019621245563030243,0.7354377508163452,0.19268445670604706,0.03526569530367851,0.05049155652523041
banca,NEUTRAL,"por que hay momentos en el que  bim se cae el sistema y no se puede hacer nada. por lo demas todo ok, es practico.",0,0,0,0,1,0,0.9951653480529785,0.004518016241490841,0.0003165797097608447,0.004345601424574852,0.014033440500497818,0.0026177605614066124,0.008183568716049194,0.002565380884334445,0.0033070615027099848,0.9649472832679749,0.09043094515800476,0.009446252137422562,0.02669304423034191
banca,PROMOTOR,"por que es mas rapido, facil poder pagar  y tahorra tiempo.",0,0,1,0,0,0,0.024036625400185585,0.9632273316383362,0.012735959142446518,0.07871301472187042,0.021252000704407692,0.011637203395366669,0.0129162622615695,0.007779124658554792,0.0055236793123185635,0.8621787428855896,0.1859903335571289,0.01927889883518219,0.050925351679325104
banca,PROMOTOR,por que hasta ahora todo bien . no hemos tenido problemas con el bim.,0,0,0,0,1,0,0.004552690777927637,0.5017497539520264,0.49369752407073975,0.028171245008707047,0.010635968297719955,0.0016413758276030421,0.00750623969361186,0.0013789645163342357,0.002353955525904894,0.9483122229576111,0.0374411903321743,0.007279767654836178,0.01592205837368965
banca,PROMOTOR,"mas facil, rapido, seguro y te ahorra tiempo poder pagar por el bim.",0,0,1,0,0,0,0.009005924686789513,0.8381170630455017,0.1528770476579666,0.300925612449646,0.019304998219013214,0.0082875220105052,0.015210551209747791,0.006447767373174429,0.005613185465335846,0.6442103981971741,0.07370307296514511,0.012106241658329964,0.027992097660899162
banca,PROMOTOR,"por que es mas facil,rapido y seguro.",0,0,0,0,0,1,0.013405407778918743,0.9545347690582275,0.03205982223153114,0.22080670297145844,0.04985317960381508,0.03020218200981617,0.02879110537469387,0.021277347579598427,0.017128000035881996,0.6319414973258972,0.22419029474258423,0.034984685480594635,0.05930831655859947
banca,PROMOTOR,por que es mas facil y rapido poder pgar.,1,0,1,0,0,0,0.03521685674786568,0.9158357977867126,0.04894741624593735,0.14848439395427704,0.029976902529597282,0.015566632151603699,0.023722654208540916,0.011403370648622513,0.008216924034059048,0.7626290321350098,0.23237256705760956,0.026288773864507675,0.05970725789666176
banca,PROMOTOR,"porque es mas facil, rapido y te ahorra tiempo.",0,0,1,0,0,0,0.003011357504874468,0.07219375669956207,0.9247948527336121,0.4710814654827118,0.03140435740351677,0.01609007455408573,0.017588894814252853,0.013297372497618198,0.009474397636950016,0.44106340408325195,0.08067849278450012,0.017232874408364296,0.030875515192747116
banca,PROMOTOR,"por que es mas rapido, confiable y seguro de poder pagar.",0,0,1,0,0,0,0.01099527906626463,0.9131594896316528,0.07584518194198608,0.11794844269752502,0.01434324774891138,0.005407638847827911,0.011257977224886417,0.005302782636135817,0.005100715905427933,0.8406391739845276,0.08240970969200134,0.019241739064455032,0.02999190054833889
banca,PROMOTOR,"por que hasta el momento todo bien con el bim, no he tenido",0,0,0,1,0,0,0.01442380715161562,0.9831582307815552,0.00241793692111969,0.015426249243319035,0.02871214784681797,0.00231837946921587,0.048263177275657654,0.004828721284866333,0.013689689338207245,0.8867616057395935,0.030265452340245247,0.010386794805526733,0.01464547123759985
banca,PROMOTOR,por que a veces es un poquito riesgozo que te roben el celular y que te ppuedan vaciar el la cuenta todo el dinero. por lo demas es todo ok.,0,1,0,0,0,0,0.9808332920074463,0.018177632242441177,0.0009891082299873233,0.003564431332051754,0.04977120831608772,0.491951584815979,0.008229026570916176,0.24292798340320587,0.018186116591095924,0.18536962568759918,0.16817545890808105,0.010256140492856503,0.057181816548109055
banca,PROMOTOR,por que es mas rapido y facil de poder pagar.,0,0,1,0,0,0,0.01702750101685524,0.7889777421951294,0.1939947009086609,0.1384769231081009,0.03199690207839012,0.01126517541706562,0.01959395594894886,0.010793806985020638,0.007942982949316502,0.7799302339553833,0.14261436462402344,0.02483978122472763,0.043555695563554764
banca,DETRACTOR,por que a veces tengo problemas con el bim ya que no puedo sacar el dinero. por lo demas todo ok.,0,0,0,0,1,0,0.03903655707836151,0.9581645727157593,0.002798901405185461,0.007175682578235865,0.0275597982108593,0.004757287446409464,0.006224452517926693,0.0036777581553906202,0.0052566248923540115,0.94534832239151,0.042677249759435654,0.009598268195986748,0.01733945682644844
banca,PROMOTOR,"por que es mas facil, rapidpo y confiable de poder pagar.",1,0,1,0,0,0,0.011422906070947647,0.9555279016494751,0.03304915130138397,0.07981205731630325,0.023222772404551506,0.010016881860792637,0.015683257952332497,0.00681204441934824,0.006927076261490583,0.8575258851051331,0.10589683055877686,0.021961625665426254,0.036286644637584686
banca,PROMOTOR,"por que esta conforme poder pagar por el bim, es mas facil y rapido.",0,0,1,0,1,0,0.016445225104689598,0.8313732743263245,0.15218152105808258,0.48816028237342834,0.011222445406019688,0.005194318015128374,0.01906290091574192,0.00566816097125411,0.003998869098722935,0.4666929841041565,0.14055509865283966,0.021653437986969948,0.04032592847943306
banca,PROMOTOR,"todo bien con el bim, unicamente que en algunos agentes del bcp no te permiten hacer la recarga ya que aveces te dicen que no hay sistema o que regreses despues de una hora y eso incomoda un poco.",0,0,0,0,1,0,0.989382803440094,0.010197392664849758,0.0004197178059257567,0.002512607490643859,0.07384482026100159,0.03144845366477966,0.0067247855477035046,0.019272154197096825,0.014059974811971188,0.8521372079849243,0.06534863263368607,0.012598021887242794,0.03312552720308304
banca,PROMOTOR,"por que es mas facil, rapido te ahorra tiempo.",0,0,1,0,0,0,0.008316164836287498,0.46034789085388184,0.5313358902931213,0.3325594365596771,0.05669938027858734,0.020291872322559357,0.02313140779733658,0.01837778650224209,0.012040126137435436,0.536899983882904,0.0894598662853241,0.0189227145165205,0.029349299147725105
banca,PROMOTOR,"por que es mas seguro, facil y rapido.",0,0,0,0,0,1,0.006851946469396353,0.4014787971973419,0.5916692614555359,0.5239315629005432,0.03141990303993225,0.009767581708729267,0.01380571536719799,0.00818910077214241,0.007859737612307072,0.4050264060497284,0.16279356181621552,0.031097671017050743,0.04738571494817734
banca,DETRACTOR,por que he tenido problemas con el bim. cuando las compaeras depositaban por el bim no figuraba y eso era una molestia hasta 15 dias despues.,0,0,0,1,1,0,0.9827455878257751,0.016631361097097397,0.0006231805309653282,0.006238061934709549,0.06508366763591766,0.0465347096323967,0.01872675120830536,0.01756688952445984,0.016610877588391304,0.8292392492294312,0.27193552255630493,0.019306497648358345,0.07023316621780396
banca,PROMOTOR,"por que es mas facil, todo bien.",0,0,0,0,1,0,0.010975484736263752,0.8713691234588623,0.11765541881322861,0.26051515340805054,0.07336971908807755,0.023571329191327095,0.02203424461185932,0.021306008100509644,0.010965105146169662,0.5882383584976196,0.15862467885017395,0.026841074228286743,0.04624045640230179
banca,NEUTRAL,"porque hay que recargar el bim a la tesorera para que pague y eso es incomodo, ya que deberiamos pagarle directamente a cf. por lo demas todo ok.",0,0,0,0,1,0,0.8599055409431458,0.1388481706380844,0.0012462992453947663,0.0049109975807368755,0.02599136345088482,0.036020442843437195,0.010178041644394398,0.021370060741901398,0.006534185726195574,0.894994854927063,0.19435420632362366,0.02533654496073723,0.0660603940486908
banca,PROMOTOR,"por que es mas rapido, facil y te ahorra tiempo.",0,0,1,0,0,0,0.0018414156511425972,0.039225030690431595,0.9589335918426514,0.4346019923686981,0.01683340221643448,0.009210020303726196,0.014837589114904404,0.00897966418415308,0.005899049341678619,0.509638249874115,0.0732124000787735,0.017222821712493896,0.027214299887418747
banca,NEUTRAL,"por que es mas facil y rapido, te ahorra tiempo.",0,0,1,0,0,0,0.003567142179235816,0.13432945311069489,0.8621033430099487,0.37393832206726074,0.03215558081865311,0.016141166910529137,0.019078297540545464,0.014196477830410004,0.008994472213089466,0.5354956984519958,0.07387817651033401,0.01557969767600298,0.02783391997218132
banca,NEUTRAL,"por que a veces hay problemas con el bim ya que se cuelga y no entras app,ocurre cada cierto tiempo.",0,0,0,0,1,0,0.9499107599258423,0.04931601509451866,0.0007731496007181704,0.003109192242845893,0.02910863421857357,0.019028782844543457,0.01324004027992487,0.008617606945335865,0.015194677747786045,0.9117010831832886,0.0627610981464386,0.013963758014142513,0.023101065307855606
banca,NEUTRAL,"por que a veces el bim tiene problemas, no hay sistema y no carga el app.",0,0,0,0,1,0,0.9932249188423157,0.006421321537345648,0.00035379547625780106,0.003870356595143676,0.05879479646682739,0.054526254534721375,0.026201728731393814,0.02235005982220173,0.02988121472299099,0.8043754696846008,0.09938658773899078,0.014147337526082993,0.029562797397375107
banca,PROMOTOR,"por que es mas facil,rapido y seguro.",0,0,0,0,0,1,0.013405407778918743,0.9545347690582275,0.03205982223153114,0.22080670297145844,0.04985317960381508,0.03020218200981617,0.02879110537469387,0.021277347579598427,0.017128000035881996,0.6319414973258972,0.22419029474258423,0.034984685480594635,0.05930831655859947
banca,PROMOTOR,"porque es mas seguro, rapido. te evitas cola y te ahorras tiempo.",0,0,1,0,0,0,0.010836265049874783,0.29746779799461365,0.6916959285736084,0.4544445872306824,0.014978860504925251,0.011866389773786068,0.013311457820236683,0.008817164227366447,0.007926549762487411,0.4886550307273865,0.08810409158468246,0.013428722508251667,0.035354387015104294
banca,PROMOTOR,"por que es as rapida, facil y mas seguro.",0,1,1,0,0,0,0.0029352125711739063,0.5902206897735596,0.40684419870376587,0.5326427221298218,0.010135234333574772,0.006340163294225931,0.017972184345126152,0.007236258592456579,0.009720735251903534,0.41595277190208435,0.4401775598526001,0.1282961666584015,0.11465727537870407
banca,PROMOTOR,por que es rapido y facil de pagar.,0,0,0,0,0,1,0.004583521280437708,0.4528193175792694,0.5425971150398254,0.32856327295303345,0.02427028678357601,0.00851362943649292,0.017916997894644737,0.008594119921326637,0.0066138687543570995,0.6055276989936829,0.1312519609928131,0.03362688422203064,0.04272814840078354
banca,PROMOTOR,"por que es mas practico, te evitas hacer cola.",0,0,1,0,0,0,0.017182644456624985,0.8030305504798889,0.17978686094284058,0.09857016801834106,0.023534493520855904,0.013508949428796768,0.014379296451807022,0.011841162107884884,0.007303460966795683,0.8308625817298889,0.10655287653207779,0.014812326990067959,0.03246525675058365
banca,PROMOTOR,"por que es una buena aplicacion, seguro y facil.",0,0,1,0,0,0,0.00034817555570043623,0.00836413074284792,0.9912877678871155,0.5056822896003723,0.006035888567566872,0.003339967457577586,0.010083087719976902,0.0035240116994827986,0.0027045519091188908,0.46863019466400146,0.056787408888339996,0.017364880070090294,0.019926907494664192
banca,NEUTRAL,"a veces no hay sistema, pero por lo demas todo ok. es mas seguro.",0,0,0,0,1,0,0.001325748860836029,0.9475356340408325,0.05113856494426727,0.02453315071761608,0.021296992897987366,0.0026709840167313814,0.006720683071762323,0.002259610453620553,0.004585311282426119,0.9379332065582275,0.09316869080066681,0.00885783601552248,0.02665024809539318
banca,PROMOTOR,es mucho mejor y seguro.,0,0,0,1,0,0,0.0009753749473020434,0.00940390583127737,0.9896206855773926,0.6386229395866394,0.050968050956726074,0.011273697018623352,0.02950599044561386,0.009813518263399601,0.008572324179112911,0.2512435019016266,0.03750567510724068,0.01827588491141796,0.024808043614029884
banca,PROMOTOR,"porque es mas practico, te evita hacer cola, es mas seguro y te ahorra tiempo.",0,0,1,0,0,0,0.0012254457687959075,0.02960781380534172,0.9691666960716248,0.40412214398384094,0.01264971774071455,0.0070772008039057255,0.013642528094351292,0.007380681112408638,0.007724250201135874,0.5474034547805786,0.10010892152786255,0.017146596685051918,0.03571449592709541
banca,PROMOTOR,"porque es mas factible, accesible, rapido y te ahorra tiempo.",0,0,1,0,0,0,0.0010503405937924981,0.03219234570860863,0.9667572975158691,0.4548545777797699,0.008817051537334919,0.004484619479626417,0.011989071033895016,0.004462758079171181,0.004858689848333597,0.5105332732200623,0.05021167919039726,0.01208472065627575,0.02166050113737583
banca,PROMOTOR,"porque es mas accesible, mas rapido y te ahorra tiempo.",0,0,1,1,0,0,0.0011318286415189505,0.013052968308329582,0.985815167427063,0.5794260501861572,0.009597559459507465,0.005363321863114834,0.010339704342186451,0.0050458828918635845,0.004134140908718109,0.3860934376716614,0.052248116582632065,0.013474016450345516,0.021721411496400833
